date,Open,High,Low,Close,Adj Close,Volume
2013-04-04,122.800003,127.050003,121.410004,126.510002,126.510002,0
2013-04-05,126.809998,128.710007,125.150002,126.129997,126.129997,0
2013-04-08,125.959999,126.769997,124.230003,124.690002,124.690002,0
2013-04-09,125.050003,130.619995,124.830002,129.690002,129.690002,0
2013-04-10,129.080002,129.080002,125.040001,125.269997,125.269997,0
2013-04-11,124.989998,125.800003,123.120003,123.330002,123.330002,0
2013-04-12,122.379997,122.400002,116.180000,116.370003,116.370003,0
2013-04-15,114.309998,114.389999,104.970001,105.230003,105.230003,0
2013-04-16,106.449997,108.930000,103.629997,104.519997,104.519997,0
2013-04-17,104.300003,105.089996,98.419998,98.849998,98.849998,0
2013-04-18,99.250000,102.980003,98.769997,101.709999,101.709999,0
2013-04-19,102.410004,104.230003,100.349998,102.889999,102.889999,0
2013-04-22,103.529999,105.440002,102.510002,104.290001,104.290001,0
2013-04-23,103.769997,103.779999,100.930000,102.300003,102.300003,0
2013-04-24,102.879997,109.290001,102.879997,108.760002,108.760002,0
2013-04-25,109.459999,112.410004,109.309998,109.940002,109.940002,0
2013-04-26,110.169998,110.570000,105.290001,106.309998,106.309998,0
2013-04-29,106.949997,108.699997,106.919998,107.879997,107.879997,0
2013-04-30,107.199997,109.370003,104.669998,109.360001,109.360001,0
2013-05-01,108.370003,108.510002,105.239998,107.260002,107.260002,0
2013-05-02,107.620003,108.260002,106.309998,107.150002,107.150002,0
2013-05-03,107.410004,109.940002,107.080002,107.669998,107.669998,0
2013-05-06,107.809998,108.129997,107.180000,107.720001,107.720001,0
2013-05-07,106.570000,106.599998,104.199997,105.150002,105.150002,0
2013-05-08,105.970001,110.570000,105.910004,110.459999,110.459999,0
2013-05-09,109.739998,112.330002,108.470001,108.830002,108.830002,0
2013-05-10,107.720001,108.519997,105.220001,108.519997,108.519997,0
2013-05-13,107.660004,107.660004,105.760002,105.809998,105.809998,0
2013-05-14,105.480003,107.000000,104.260002,104.639999,104.639999,0
2013-05-15,103.900002,103.900002,100.279999,100.440002,100.440002,0
2013-05-16,99.910004,102.260002,97.959999,100.790001,100.790001,0
2013-05-17,100.209999,100.220001,97.410004,97.489998,97.489998,0
2013-05-20,97.419998,103.410004,97.099998,103.059998,103.059998,0
2013-05-21,101.919998,101.959999,99.129997,100.230003,100.230003,0
2013-05-22,100.730003,105.050003,100.199997,101.300003,101.300003,0
2013-05-23,101.959999,102.970001,101.250000,101.849998,101.849998,0
2013-05-24,101.559998,102.800003,99.949997,100.580002,100.580002,0
2013-05-28,100.559998,102.570000,99.279999,100.050003,100.050003,0
2013-05-29,100.449997,104.110001,100.370003,104.040001,104.040001,0
2013-05-30,104.910004,109.550003,104.900002,109.489998,109.489998,0
2013-05-31,109.059998,109.059998,106.129997,107.360001,107.360001,0
2013-06-03,107.680000,110.910004,107.660004,110.230003,110.230003,0
2013-06-04,109.639999,109.639999,107.129997,108.230003,108.230003,0
2013-06-05,108.279999,109.980003,107.269997,108.489998,108.489998,0
2013-06-06,108.339996,110.419998,107.970001,109.900002,109.900002,0
2013-06-07,108.760002,108.760002,104.769997,105.620003,105.620003,0
2013-06-10,105.370003,106.839996,104.220001,105.800003,105.800003,0
2013-06-11,104.839996,104.839996,102.269997,102.440002,102.440002,0
2013-06-12,102.660004,104.930000,102.370003,103.269997,103.269997,0
2013-06-13,102.820000,104.309998,101.989998,104.250000,104.250000,0
2013-06-14,104.739998,104.980003,102.349998,102.559998,102.559998,0
2013-06-17,102.449997,103.529999,102.110001,103.010002,103.010002,0
2013-06-18,102.290001,102.589996,99.970001,100.320000,100.320000,0
2013-06-19,100.540001,101.349998,97.199997,97.459999,97.459999,0
2013-06-20,96.839996,96.849998,89.089996,90.209999,90.209999,0
2013-06-21,90.610001,91.790001,88.330002,91.410004,91.410004,0
2013-06-24,90.900002,90.900002,86.550003,87.330002,87.330002,0
2013-06-25,87.480003,88.449997,86.290001,87.220001,87.220001,0
2013-06-26,86.180000,86.180000,82.290001,82.349998,82.349998,0
2013-06-27,82.989998,85.110001,82.989998,84.349998,84.349998,0
2013-06-28,83.959999,90.790001,83.570000,90.150002,90.150002,0
2013-07-01,90.839996,92.489998,89.500000,91.470001,91.470001,0
2013-07-02,91.360001,91.379997,86.639999,87.660004,87.660004,0
2013-07-03,88.209999,89.709999,87.750000,89.290001,89.290001,0
2013-07-05,88.050003,88.050003,84.470001,86.440002,86.440002,0
2013-07-08,86.690002,87.489998,84.919998,84.980003,84.980003,0
2013-07-09,85.580002,87.389999,85.400002,85.989998,85.989998,0
2013-07-10,86.239998,87.279999,84.930000,85.709999,85.709999,0
2013-07-11,87.070000,91.769997,87.059998,91.709999,91.709999,0
2013-07-12,91.160004,91.160004,88.629997,89.570000,89.570000,0
2013-07-15,89.580002,90.290001,89.070000,89.500000,89.500000,0
2013-07-16,90.190002,94.070000,90.190002,93.989998,93.989998,0
2013-07-17,94.190002,95.279999,91.389999,91.500000,91.500000,0
2013-07-18,92.209999,92.860001,90.949997,91.379997,91.379997,0
2013-07-19,92.209999,94.930000,91.940002,94.820000,94.820000,0
2013-07-22,96.470001,101.400002,96.470001,100.330002,100.330002,0
2013-07-23,100.379997,103.750000,99.370003,103.589996,103.589996,0
2013-07-24,103.440002,103.440002,97.010002,98.910004,98.910004,0
2013-07-25,98.879997,101.519997,98.379997,99.940002,99.940002,0
2013-07-26,99.339996,100.900002,97.650002,100.879997,100.879997,0
2013-07-29,101.019997,101.230003,99.599998,100.019997,100.019997,0
2013-07-30,99.849998,100.080002,98.360001,99.180000,99.180000,0
2013-07-31,99.220001,101.070000,96.750000,98.750000,98.750000,0
2013-08-01,98.800003,99.330002,96.040001,96.110001,96.110001,0
2013-08-02,96.139999,97.339996,94.070000,94.190002,94.190002,0
2013-08-05,94.410004,95.730003,93.529999,93.739998,93.739998,0
2013-08-06,92.820000,92.820000,88.790001,88.839996,88.839996,0
2013-08-07,88.650002,90.190002,88.300003,88.510002,88.510002,0
2013-08-08,89.120003,96.160004,89.120003,95.959999,95.959999,0
2013-08-09,95.650002,99.190002,94.650002,97.660004,97.660004,0
2013-08-12,98.410004,103.480003,98.410004,102.730003,102.730003,0
2013-08-13,102.400002,103.019997,99.570000,100.290001,100.290001,0
2013-08-14,100.970001,105.389999,100.970001,105.209999,105.209999,0
2013-08-15,104.720001,111.230003,103.709999,111.040001,111.040001,0
2013-08-16,111.900002,112.830002,107.989998,109.269997,109.269997,0
2013-08-19,108.989998,109.900002,106.970001,107.360001,107.360001,0
2013-08-20,107.290001,111.709999,107.209999,110.919998,110.919998,0
2013-08-21,109.919998,110.019997,106.290001,106.440002,106.440002,0
2013-08-22,107.379997,110.000000,107.320000,108.400002,108.400002,0
2013-08-23,108.360001,112.120003,108.260002,111.389999,111.389999,0
2013-08-26,112.010002,113.830002,110.879997,112.269997,112.269997,0
2013-08-27,113.389999,115.209999,107.180000,107.309998,107.309998,0
2013-08-28,107.809998,110.169998,103.769997,104.300003,104.300003,0
2013-08-29,103.550003,106.250000,101.470001,104.830002,104.830002,0
2013-08-30,103.919998,105.300003,102.779999,103.440002,103.440002,0
2013-09-03,104.379997,106.279999,104.050003,104.690002,104.690002,0
2013-09-04,103.690002,104.809998,102.629997,104.750000,104.750000,0
2013-09-05,104.150002,104.279999,100.930000,101.250000,101.250000,0
2013-09-06,102.000000,103.860001,101.989998,103.010002,103.010002,0
2013-09-09,103.070000,103.769997,101.760002,102.190002,102.190002,0
2013-09-10,101.449997,101.449997,98.169998,98.550003,98.550003,0
2013-09-11,98.699997,99.570000,97.190002,99.440002,99.440002,0
2013-09-12,98.559998,98.559998,94.480003,94.559998,94.559998,0
2013-09-13,94.370003,95.910004,93.800003,95.680000,95.680000,0
2013-09-16,95.940002,97.040001,94.760002,94.940002,94.940002,0
2013-09-17,95.580002,96.559998,94.800003,96.510002,96.510002,0
2013-09-18,95.919998,106.000000,95.040001,104.879997,104.879997,0
2013-09-19,105.209999,105.739998,100.540001,101.949997,101.949997,0
2013-09-20,101.160004,101.160004,95.620003,95.750000,95.750000,0
2013-09-23,95.809998,97.529999,93.860001,94.070000,94.070000,0
2013-09-24,93.669998,94.750000,92.180000,93.720001,93.720001,0
2013-09-25,94.160004,97.230003,94.010002,95.279999,95.279999,0
2013-09-26,95.500000,96.320000,92.839996,93.769997,93.769997,0
2013-09-27,94.599998,95.760002,93.139999,93.739998,93.739998,0
2013-09-30,93.300003,94.540001,92.559998,93.419998,93.419998,0
2013-10-01,92.610001,92.610001,90.519997,91.360001,91.360001,0
2013-10-02,91.919998,93.900002,91.620003,91.769997,91.769997,0
2013-10-03,91.690002,92.760002,90.480003,90.550003,90.550003,0
2013-10-04,90.900002,91.260002,89.989998,90.360001,90.360001,0
2013-10-07,90.930000,91.949997,90.930000,91.790001,91.790001,0
2013-10-08,91.889999,92.230003,88.489998,88.940002,88.940002,0
2013-10-09,88.300003,89.889999,86.459999,88.790001,88.790001,0
2013-10-10,88.739998,90.220001,87.739998,88.529999,88.529999,0
2013-10-11,87.900002,87.900002,86.150002,86.750000,86.750000,0
2013-10-14,87.269997,88.089996,86.559998,87.309998,87.309998,0
2013-10-15,86.889999,89.660004,86.599998,89.400002,89.400002,0
2013-10-16,89.290001,89.559998,87.769997,88.220001,88.220001,0
2013-10-17,89.510002,94.110001,89.510002,92.669998,92.669998,0
2013-10-18,92.500000,93.529999,91.860001,92.169998,92.169998,0
2013-10-21,92.680000,94.059998,92.680000,93.959999,93.959999,0
2013-10-22,94.870003,98.449997,94.870003,97.919998,97.919998,0
2013-10-23,97.519997,98.070000,95.010002,95.349998,95.349998,0
2013-10-24,96.699997,99.349998,96.699997,99.040001,99.040001,0
2013-10-25,98.500000,100.059998,97.510002,99.720001,99.720001,0
2013-10-28,99.959999,101.660004,98.690002,100.230003,100.230003,0
2013-10-29,99.760002,100.160004,97.580002,97.699997,97.699997,0
2013-10-30,98.559998,100.250000,95.730003,99.150002,99.150002,0
2013-10-31,98.389999,98.389999,95.040001,95.070000,95.070000,0
2013-11-01,94.639999,94.650002,91.739998,92.040001,92.040001,0
2013-11-04,92.419998,94.489998,92.419998,94.349998,94.349998,0
2013-11-05,94.169998,94.169998,92.330002,93.279999,93.279999,0
2013-11-06,94.029999,94.860001,93.930000,94.330002,94.330002,0
2013-11-07,94.070000,94.180000,91.519997,91.739998,91.739998,0
2013-11-08,91.339996,92.510002,89.559998,92.489998,92.489998,0
2013-11-11,91.900002,92.790001,90.540001,92.730003,92.730003,0
2013-11-12,92.120003,92.900002,90.489998,90.839996,90.839996,0
2013-11-13,91.250000,91.720001,90.849998,91.459999,91.459999,0
2013-11-14,92.379997,93.919998,92.260002,93.730003,93.730003,0
2013-11-15,93.879997,94.360001,92.570000,92.610001,92.610001,0
2013-11-18,92.430000,92.430000,90.360001,90.720001,90.720001,0
2013-11-19,90.669998,91.419998,90.110001,90.750000,90.750000,0
2013-11-20,89.970001,90.769997,87.529999,88.080002,88.080002,0
2013-11-21,87.589996,87.599998,85.760002,87.120003,87.120003,0
2013-11-22,87.320000,88.269997,86.209999,86.370003,86.370003,0
2013-11-25,85.949997,86.839996,83.889999,86.120003,86.120003,0
2013-11-26,85.570000,85.589996,83.980003,84.250000,84.250000,0
2013-11-27,84.690002,85.570000,84.019997,84.739998,84.739998,0
2013-11-29,85.500000,87.059998,85.500000,86.459999,86.459999,0
2013-12-02,85.870003,85.870003,81.849998,81.879997,81.879997,0
2013-12-03,81.669998,82.110001,80.720001,80.879997,80.879997,0
2013-12-04,81.320000,83.650002,80.779999,83.010002,83.010002,0
2013-12-05,82.129997,82.430000,80.919998,80.970001,80.970001,0
2013-12-06,81.489998,82.599998,80.650002,80.800003,80.800003,0
2013-12-09,81.220001,82.570000,81.220001,82.480003,82.480003,0
2013-12-10,82.919998,86.540001,82.919998,85.790001,85.790001,0
2013-12-11,85.739998,85.790001,82.779999,82.830002,82.830002,0
2013-12-12,82.059998,82.070000,80.489998,81.779999,81.779999,0
2013-12-13,82.330002,83.220001,81.860001,82.150002,82.150002,0
2013-12-16,82.260002,83.690002,82.150002,82.940002,82.940002,0
2013-12-17,82.440002,83.080002,81.980003,82.599998,82.599998,0
2013-12-18,82.870003,84.150002,81.459999,81.589996,81.589996,0
2013-12-19,81.190002,81.190002,79.730003,80.410004,80.410004,0
2013-12-20,80.519997,81.239998,80.269997,80.430000,80.430000,0
2013-12-23,80.459999,81.029999,80.120003,80.489998,80.489998,0
2013-12-24,80.529999,82.889999,80.529999,82.790001,82.790001,0
2013-12-26,83.220001,84.769997,82.809998,83.330002,83.330002,0
2013-12-27,83.540001,84.300003,83.400002,84.290001,84.290001,0
2013-12-30,83.879997,83.940002,82.279999,82.379997,82.379997,0
2013-12-31,82.169998,84.339996,81.660004,84.150002,84.150002,0
2014-01-02,84.690002,87.809998,84.680000,87.540001,87.540001,0
2014-01-03,87.989998,88.139999,86.510002,86.629997,86.629997,0
2014-01-06,87.139999,87.930000,86.690002,86.959999,86.959999,0
2014-01-07,86.430000,86.970001,85.330002,86.930000,86.930000,0
2014-01-08,86.379997,86.449997,85.199997,85.769997,85.769997,0
2014-01-09,85.419998,85.419998,84.099998,84.199997,84.199997,0
2014-01-10,84.589996,87.230003,84.589996,87.050003,87.050003,0
2014-01-13,87.190002,89.160004,86.339996,89.070000,89.070000,0
2014-01-14,88.690002,90.339996,87.440002,87.739998,87.739998,0
2014-01-15,87.129997,89.070000,86.809998,88.949997,88.949997,0
2014-01-16,89.459999,90.220001,89.169998,89.849998,89.849998,0
2014-01-17,90.300003,92.860001,90.300003,92.300003,92.300003,0
2014-01-21,92.250000,94.010002,90.879997,93.570000,93.570000,0
2014-01-22,93.290001,93.290001,90.949997,91.190002,91.190002,0
2014-01-23,91.889999,94.599998,91.889999,93.449997,93.449997,0
2014-01-24,94.309998,95.230003,90.720001,92.680000,92.680000,0
2014-01-27,92.239998,92.239998,89.489998,89.580002,89.580002,0
2014-01-28,89.680000,91.510002,89.190002,91.150002,91.150002,0
2014-01-29,91.830002,93.360001,90.980003,93.150002,93.150002,0
2014-01-30,92.500000,92.500000,90.279999,91.169998,91.169998,0
2014-01-31,91.370003,91.919998,89.699997,90.709999,90.709999,0
2014-02-03,91.250000,92.589996,89.860001,89.930000,89.930000,0
2014-02-04,89.629997,90.620003,89.120003,90.550003,90.550003,0
2014-02-05,91.129997,91.660004,89.430000,89.459999,89.459999,0
2014-02-06,89.720001,90.320000,88.809998,89.419998,89.419998,0
2014-02-07,89.699997,92.349998,89.690002,92.220001,92.220001,0
2014-02-10,92.669998,95.519997,92.650002,95.050003,95.050003,0
2014-02-11,95.480003,99.230003,95.480003,98.669998,98.669998,0
2014-02-12,98.910004,99.139999,95.599998,95.949997,95.949997,0
2014-02-13,96.070000,99.639999,95.410004,99.570000,99.570000,0
2014-02-14,100.349998,103.190002,100.349998,101.989998,101.989998,0
2014-02-18,102.540001,103.139999,101.239998,102.839996,102.839996,0
2014-02-19,102.680000,103.300003,99.169998,99.480003,99.480003,0
2014-02-20,99.459999,103.589996,99.389999,103.379997,103.379997,0
2014-02-21,103.489998,104.129997,101.779999,102.879997,102.879997,0
2014-02-24,103.309998,104.339996,103.180000,103.230003,103.230003,0
2014-02-25,102.830002,103.220001,101.419998,101.599998,101.599998,0
2014-02-26,101.260002,101.410004,99.500000,100.250000,100.250000,0
2014-02-27,100.260002,101.900002,99.739998,100.089996,100.089996,0
2014-02-28,100.320000,100.730003,99.010002,99.550003,99.550003,0
2014-03-03,100.389999,102.639999,100.370003,101.000000,101.000000,0
2014-03-04,100.309998,101.199997,99.220001,100.489998,100.489998,0
2014-03-05,100.809998,102.169998,100.040001,101.949997,101.949997,0
2014-03-06,102.459999,103.470001,102.279999,103.150002,103.150002,0
2014-03-07,102.699997,102.699997,100.019997,100.639999,100.639999,0
2014-03-10,100.410004,100.879997,99.230003,99.860001,99.860001,0
2014-03-11,100.510002,101.360001,99.459999,99.870003,99.870003,0
2014-03-12,100.430000,102.930000,100.430000,102.830002,102.830002,0
2014-03-13,102.750000,105.559998,102.379997,105.300003,105.300003,0
2014-03-14,105.730003,107.389999,105.160004,106.199997,106.199997,0
2014-03-17,105.919998,105.940002,102.860001,102.910004,102.910004,0
2014-03-18,102.089996,103.269997,100.809998,102.080002,102.080002,0
2014-03-19,101.529999,101.529999,98.150002,98.279999,98.279999,0
2014-03-20,97.830002,99.519997,97.059998,98.550003,98.550003,0
2014-03-21,99.349998,100.300003,97.919998,98.510002,98.510002,0
2014-03-24,97.809998,97.809998,93.750000,93.919998,93.919998,0
2014-03-25,94.360001,95.720001,94.190002,94.519997,94.519997,0
2014-03-26,94.589996,95.059998,90.680000,90.820000,90.820000,0
2014-03-27,90.570000,92.209999,90.000000,91.820000,91.820000,0
2014-03-28,91.790001,94.029999,91.120003,93.360001,93.360001,0
2014-03-31,93.089996,93.349998,90.879997,91.199997,91.199997,0
2014-04-01,91.309998,92.360001,90.970001,91.540001,91.540001,0
2014-04-02,92.080002,94.150002,92.080002,93.529999,93.529999,0
2014-04-03,93.029999,93.099998,91.949997,92.690002,92.690002,0
2014-04-04,93.419998,94.889999,93.040001,93.300003,93.300003,0
2014-04-07,92.980003,94.550003,92.360001,92.940002,92.940002,0
2014-04-08,93.839996,95.389999,93.839996,95.199997,95.199997,0
2014-04-09,94.669998,97.040001,93.849998,95.779999,95.779999,0
2014-04-10,96.320000,96.879997,93.900002,94.190002,94.190002,0
2014-04-11,94.209999,94.639999,92.089996,92.550003,92.550003,0
2014-04-14,93.209999,94.959999,93.160004,93.830002,93.830002,0
2014-04-15,92.690002,92.720001,90.110001,91.870003,91.870003,0
2014-04-16,91.889999,92.230003,90.400002,90.830002,90.830002,0
2014-04-17,90.860001,91.440002,90.129997,90.180000,90.180000,0
2014-04-21,90.029999,90.699997,88.150002,89.900002,89.900002,0
2014-04-22,89.959999,91.099998,89.279999,91.050003,91.050003,0
2014-04-23,91.110001,93.620003,91.040001,92.879997,92.879997,0
2014-04-24,92.480003,93.339996,91.470001,91.620003,91.620003,0
2014-04-25,92.029999,93.330002,91.870003,93.309998,93.309998,0
2014-04-28,93.209999,93.239998,91.070000,91.370003,91.370003,0
2014-04-29,91.309998,93.150002,91.309998,92.879997,92.879997,0
2014-04-30,92.209999,92.900002,91.389999,92.260002,92.260002,0
2014-05-01,91.650002,91.720001,90.750000,90.989998,90.989998,0
2014-05-02,91.389999,93.160004,91.080002,93.000000,93.000000,0
2014-05-05,93.589996,94.029999,92.500000,92.730003,92.730003,0
2014-05-06,92.849998,92.949997,91.879997,92.000000,92.000000,0
2014-05-07,91.790001,91.919998,89.459999,90.029999,90.029999,0
2014-05-08,90.120003,90.629997,89.650002,89.910004,89.910004,0
2014-05-09,89.900002,90.209999,88.709999,89.379997,89.379997,0
2014-05-12,90.000000,91.239998,90.000000,90.629997,90.629997,0
2014-05-13,90.470001,91.370003,90.370003,90.389999,90.389999,0
2014-05-14,91.099998,91.750000,90.919998,90.959999,90.959999,0
2014-05-15,90.559998,90.650002,89.150002,89.680000,89.680000,0
2014-05-16,89.419998,89.430000,88.529999,88.860001,88.860001,0
2014-05-19,89.440002,89.599998,88.629997,89.099998,89.099998,0
2014-05-20,88.760002,89.370003,88.190002,88.680000,88.680000,0
2014-05-21,88.360001,88.720001,87.879997,88.699997,88.699997,0
2014-05-22,89.250000,89.500000,88.639999,88.769997,88.769997,0
2014-05-23,88.709999,88.870003,87.970001,88.220001,88.220001,0
2014-05-27,87.750000,87.750000,84.930000,85.089996,85.089996,0
2014-05-28,84.910004,84.910004,83.269997,83.639999,83.639999,0
2014-05-29,83.459999,85.129997,83.300003,84.430000,84.430000,0
2014-05-30,84.209999,85.099998,83.300003,85.059998,85.059998,0
2014-06-02,84.839996,85.690002,84.059998,84.629997,84.629997,0
2014-06-03,84.570000,85.220001,83.519997,84.980003,84.980003,0
2014-06-04,84.949997,85.550003,84.519997,85.040001,85.040001,0
2014-06-05,85.550003,87.099998,85.550003,86.660004,86.660004,0
2014-06-06,86.680000,86.790001,85.589996,86.699997,86.699997,0
2014-06-09,86.849998,87.139999,86.419998,86.430000,86.430000,0
2014-06-10,86.940002,88.190002,86.919998,88.180000,88.180000,0
2014-06-11,88.470001,89.800003,88.449997,89.690002,89.690002,0
2014-06-12,89.949997,91.989998,89.949997,91.760002,91.760002,0
2014-06-13,91.599998,92.419998,90.610001,92.300003,92.300003,0
2014-06-16,92.629997,92.860001,91.459999,91.889999,91.889999,0
2014-06-17,91.419998,92.650002,90.919998,92.389999,92.389999,0
2014-06-18,92.339996,94.739998,92.070000,94.709999,94.709999,0
2014-06-19,95.339996,99.239998,95.339996,99.120003,99.120003,0
2014-06-20,98.849998,99.389999,97.610001,98.459999,98.459999,0
2014-06-23,98.599998,100.349998,98.260002,100.190002,100.190002,0
2014-06-24,100.540001,101.470001,97.250000,97.309998,97.309998,0
2014-06-25,97.320000,98.800003,97.120003,98.160004,98.160004,0
2014-06-26,97.639999,99.110001,97.070000,98.970001,98.970001,0
2014-06-27,99.029999,99.919998,98.099998,99.099998,99.099998,0
2014-06-30,98.690002,101.070000,97.809998,100.860001,100.860001,0
2014-07-01,101.000000,101.900002,99.809998,99.949997,99.949997,0
2014-07-02,100.120003,101.879997,100.120003,101.339996,101.339996,0
2014-07-03,100.680000,101.489998,99.500000,101.480003,101.480003,0
2014-07-07,101.110001,101.110001,99.769997,99.980003,99.980003,0
2014-07-08,100.500000,101.290001,99.129997,101.150002,101.150002,0
2014-07-09,101.669998,104.139999,101.660004,103.769997,103.769997,0
2014-07-10,104.300003,106.010002,101.449997,101.720001,101.720001,0
2014-07-11,101.930000,104.220001,101.580002,104.070000,104.070000,0
2014-07-14,102.660004,102.709999,100.940002,101.360001,101.360001,0
2014-07-15,101.660004,102.300003,98.150002,98.300003,98.300003,0
2014-07-16,99.120003,100.610001,99.080002,99.900002,99.900002,0
2014-07-17,100.389999,102.690002,100.040001,102.449997,102.449997,0
2014-07-18,101.389999,102.050003,100.529999,101.980003,101.980003,0
2014-07-21,102.379997,102.650002,100.650002,101.919998,101.919998,0
2014-07-22,101.610001,101.949997,100.620003,100.790001,100.790001,0
2014-07-23,100.760002,101.580002,100.180000,100.309998,100.309998,0
2014-07-24,99.620003,99.629997,98.150002,98.559998,98.559998,0
2014-07-25,98.410004,101.620003,98.239998,101.589996,101.589996,0
2014-07-28,101.199997,102.220001,100.760002,102.190002,102.190002,0
2014-07-29,102.470001,102.739998,101.470001,101.860001,101.860001,0
2014-07-30,101.360001,101.459999,99.820000,100.910004,100.910004,0
2014-07-31,100.260002,100.260002,98.529999,98.870003,98.870003,0
2014-08-01,99.529999,100.930000,98.470001,99.489998,99.489998,0
2014-08-04,99.419998,99.839996,97.489998,98.309998,98.309998,0
2014-08-05,98.099998,99.279999,97.050003,99.070000,99.070000,0
2014-08-06,99.980003,101.629997,99.970001,101.129997,101.129997,0
2014-08-07,100.849998,101.370003,99.830002,101.099998,101.099998,0
2014-08-08,101.180000,102.610001,100.910004,101.260002,101.260002,0
2014-08-11,101.019997,102.660004,101.019997,102.410004,102.410004,0
2014-08-12,102.680000,104.610001,102.660004,103.849998,103.849998,0
2014-08-13,103.980003,104.540001,103.279999,103.830002,103.830002,0
2014-08-14,103.779999,104.440002,102.190002,102.599998,102.599998,0
2014-08-15,101.639999,102.330002,100.769997,101.970001,101.970001,0
2014-08-18,101.430000,102.550003,101.120003,102.470001,102.470001,0
2014-08-19,102.269997,102.639999,101.330002,101.599998,101.599998,0
2014-08-20,101.580002,102.790001,101.279999,101.830002,101.830002,0
2014-08-21,100.889999,100.889999,98.980003,99.650002,99.650002,0
2014-08-22,99.760002,100.000000,98.690002,99.449997,99.449997,0
2014-08-25,99.220001,99.290001,97.970001,98.080002,98.080002,0
2014-08-26,98.680000,100.300003,98.680000,100.209999,100.209999,0
2014-08-27,100.459999,100.730003,99.800003,100.070000,100.070000,0
2014-08-28,101.040001,101.279999,100.199997,101.040001,101.040001,0
2014-08-29,100.900002,102.300003,100.529999,102.269997,102.269997,0
2014-09-02,101.199997,101.199997,98.699997,98.720001,98.720001,0
2014-09-03,98.930000,99.370003,98.139999,98.199997,98.199997,0
2014-09-04,98.599998,98.900002,94.830002,95.070000,95.070000,0
2014-09-05,95.190002,95.639999,93.949997,95.300003,95.300003,0
2014-09-08,94.860001,94.860001,92.370003,92.750000,92.750000,0
2014-09-09,92.589996,93.860001,91.750000,93.610001,93.610001,0
2014-09-10,92.989998,93.430000,91.690002,92.260002,92.260002,0
2014-09-11,91.639999,93.129997,91.120003,93.000000,93.000000,0
2014-09-12,92.400002,92.730003,91.209999,91.660004,91.660004,0
2014-09-15,91.870003,92.169998,91.110001,91.690002,91.690002,0
2014-09-16,91.690002,93.129997,90.860001,92.400002,92.400002,0
2014-09-17,92.290001,92.500000,90.250000,90.430000,90.430000,0
2014-09-18,90.059998,90.099998,88.720001,89.139999,89.139999,0
2014-09-19,88.900002,88.930000,86.529999,86.930000,86.930000,0
2014-09-22,86.480003,86.480003,84.300003,84.440002,84.440002,0
2014-09-23,85.529999,86.419998,84.930000,85.879997,85.879997,0
2014-09-24,85.410004,86.260002,84.730003,84.980003,84.980003,0
2014-09-25,84.379997,85.129997,83.309998,84.949997,84.949997,0
2014-09-26,84.580002,84.580002,83.489998,83.919998,83.919998,0
2014-09-29,84.059998,84.190002,82.820000,82.849998,82.849998,0
2014-09-30,82.410004,82.800003,80.809998,81.110001,81.110001,0
2014-10-01,81.389999,82.589996,80.970001,81.010002,81.010002,0
2014-10-02,81.320000,81.959999,80.220001,81.629997,81.629997,0
2014-10-03,80.739998,80.830002,78.379997,78.419998,78.419998,0
2014-10-06,78.839996,79.889999,78.309998,79.650002,79.650002,0
2014-10-07,79.849998,79.959999,76.680000,76.769997,76.769997,0
2014-10-08,77.379997,82.529999,75.389999,82.099998,82.099998,0
2014-10-09,82.160004,82.220001,77.540001,78.959999,78.959999,0
2014-10-10,78.680000,80.320000,76.959999,77.260002,77.260002,0
2014-10-13,78.190002,80.769997,78.059998,78.489998,78.489998,0
2014-10-14,78.910004,80.809998,78.900002,79.269997,79.269997,0
2014-10-15,79.290001,80.750000,78.339996,79.220001,79.220001,0
2014-10-16,78.699997,80.550003,78.320000,79.300003,79.300003,0
2014-10-17,79.529999,79.550003,76.959999,77.080002,77.080002,0
2014-10-20,77.750000,78.690002,77.400002,78.550003,78.550003,0
2014-10-21,79.059998,80.139999,78.500000,78.750000,78.750000,0
2014-10-22,78.220001,78.279999,75.879997,75.930000,75.930000,0
2014-10-23,75.660004,76.800003,74.669998,76.250000,76.250000,0
2014-10-24,76.269997,76.559998,75.430000,75.930000,75.930000,0
2014-10-27,75.470001,75.470001,74.550003,74.580002,74.580002,0
2014-10-28,75.199997,75.849998,74.209999,75.830002,75.830002,0
2014-10-29,75.199997,75.820000,72.540001,72.900002,72.900002,0
2014-10-30,72.330002,72.330002,67.830002,67.970001,67.970001,0
2014-10-31,67.309998,67.320000,63.630001,64.879997,64.879997,0
2014-11-03,65.169998,67.029999,64.519997,66.830002,66.830002,0
2014-11-04,66.529999,66.529999,64.169998,64.349998,64.349998,0
2014-11-05,63.810001,64.459999,61.389999,61.630001,61.630001,0
2014-11-06,62.180000,65.540001,62.180000,64.269997,64.269997,0
2014-11-07,64.900002,69.199997,64.900002,69.040001,69.040001,0
2014-11-10,68.570000,68.570000,64.760002,65.089996,65.089996,0
2014-11-11,65.550003,68.879997,65.550003,67.870003,67.870003,0
2014-11-12,68.269997,69.500000,66.389999,67.709999,67.709999,0
2014-11-13,68.309998,68.570000,66.370003,66.699997,66.699997,0
2014-11-14,66.050003,71.050003,65.199997,70.820000,70.820000,0
2014-11-17,70.589996,72.410004,69.540001,71.940002,71.940002,0
